Prolific ID,ProificId,NumUserCommentsCreated,NumActorPostsLiked,NumActorPostsShared,NumActorCommentsLiked,UserPostsCreated,UserCommentsCreated,ActorPostsLiked(ImageName),ActorPostsLiked(PostID),ActorPostsShared(ImageName),ActorPostsShared(PostID),ActorCommentsLiked,TimeOnSite,"TimeSpentEachPost(ImageName,Time)","TimeSpentEachPost(PostID,Time)",PostLookup(PostID=ImageName),PageLog
,694d60d12d63af375896d1ae,9,8,2,0,,"We willl lose..., on Post t30lib-real.jpg (PostID 31), on Day 1
And we can't afford to school either but America Am I right!?, on Post t23lib-real.jpg (PostID 22), on Day 1
Continue Fiyah!, on Post t16lib-real.jpg (PostID 15), on Day 1
yes please dont wait, on Post t12lib-real.jpg (PostID 11), on Day 1
Rest in peace, on Post t02lib-real.jpg (PostID 1), on Day 1
Stand against the bigotry, on Post t11lib-real.jpg (PostID 10), on Day 1
standing there all dumb as fuck in shit., on Post t20lib-real.jpg (PostID 19), on Day 1
throat pound that karen, on Post t26lib-real.jpg (PostID 25), on Day 1
They about to have all black kids fine asses, on Post t10lib-real.jpg (PostID 8), on Day 1
","t02lib-real.jpg,t05lib-real.jpg,t11lib-real.jpg,t04lib-real.jpg,t19lib-real.jpg,t03lib-real.jpg,t10lib-real.jpg,t22lib-real.jpg","1,3,10,2,18,9,8,21","t15lib-real.jpg,t14lib-real.jpg","14,13",,327448,"[t30lib-real.jpg,25486];[t23lib-real.jpg,50727];[t16lib-real.jpg,14233];[t12lib-real.jpg,16300];[t02lib-real.jpg,5817];[t15lib-real.jpg,8681];[t09lib-real.jpg,4617];[t05lib-real.jpg,6999];[t21lib-real.jpg,5883];[t29lib-real.jpg,4067];[t13lib-real.jpg,4005];[t11lib-real.jpg,0];[t04lib-real.jpg,3734];[t14lib-real.jpg,8234];[t20lib-real.jpg,17561];[t06lib-real.jpg,9181];[t27lib-real.jpg,0];[t26lib-real.jpg,20046];[t19lib-real.jpg,5151];[t28lib-real.jpg,0];[t17lib-real.jpg,3349];[t01lib-real.jpg,0];[t03lib-real.jpg,0];[t08lib-real.jpg,3647];[t10lib-real.jpg,27045];[t22lib-real.jpg,4382]","[31,25486];[22,50727];[15,14233];[11,16300];[1,5817];[14,8681];[7,4617];[3,6999];[20,5883];[29,4067];[12,4005];[10,0];[2,3734];[13,8234];[19,17561];[4,9181];[26,0];[25,20046];[18,5151];[27,0];[16,3349];[0,0];[9,0];[6,3647];[8,27045];[21,4382]",31=t30lib-real.jpg;22=t23lib-real.jpg;15=t16lib-real.jpg;11=t12lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;7=t09lib-real.jpg;3=t05lib-real.jpg;20=t21lib-real.jpg;29=t29lib-real.jpg;12=t13lib-real.jpg;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;19=t20lib-real.jpg;4=t06lib-real.jpg;26=t27lib-real.jpg;25=t26lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;8=t10lib-real.jpg;21=t22lib-real.jpg,/newsfeed/condition/
,69dc712a8e46406f72eb24b9,6,26,6,0,,"Maybe a combination of both?, on Post t30lib-ai.png (PostID 64), on Day 1
It's definitely a contributing factor :(, on Post t02lib-ai.png (PostID 36), on Day 1
HURT consumers for sure!!!, on Post t21lib-ai.png (PostID 55), on Day 1
100%, on Post t04lib-real.jpg (PostID 2), on Day 1
Amen!, on Post t27lib-ai.png (PostID 61), on Day 1
Basic right 100%, on Post t23lib-ai.png (PostID 57), on Day 1
","t30lib-ai.png,t02lib-ai.png,t15lib-real.jpg,t21lib-ai.png,t05lib-ai.png,t09lib-ai.png,t29lib-real.jpg,t13lib-ai.png,t11lib-ai.png,t04lib-real.jpg,t14lib-ai.png,t20lib-ai.png,t06lib-ai.png,t27lib-ai.png,t26lib-ai.png,t19lib-ai.png,t28lib-ai.png,t17lib-ai.png,t01lib-ai.png,t03lib-real.jpg,t08lib-ai.png,t10lib-ai.png,t22lib-ai.png,t12lib-real.jpg,t16lib-ai.png,t23lib-ai.png","64,36,14,55,38,42,29,47,45,2,48,54,39,61,60,53,62,51,35,9,41,43,56,11,50,57","t04lib-real.jpg,t27lib-ai.png,t19lib-ai.png,t01lib-ai.png,t03lib-real.jpg,t23lib-ai.png","2,61,53,35,9,57",,356586,"[t30lib-ai.png,49953];[t02lib-ai.png,36989];[t15lib-real.jpg,31043];[t21lib-ai.png,22638];[t05lib-ai.png,15640];[t09lib-ai.png,8031];[t29lib-real.jpg,3980];[t13lib-ai.png,6740];[t11lib-ai.png,8073];[t04lib-real.jpg,17089];[t14lib-ai.png,16041];[t20lib-ai.png,6515];[t06lib-ai.png,11044];[t27lib-ai.png,11809];[t26lib-ai.png,12942];[t19lib-ai.png,6065];[t28lib-ai.png,3275];[t17lib-ai.png,3499];[t01lib-ai.png,10306];[t03lib-real.jpg,8179];[t08lib-ai.png,4684];[t10lib-ai.png,4115];[t22lib-ai.png,3266];[t12lib-real.jpg,3464];[t16lib-ai.png,4397];[t23lib-ai.png,22911]","[64,49953];[36,36989];[14,31043];[55,22638];[38,15640];[42,8031];[29,3980];[47,6740];[45,8073];[2,17089];[48,16041];[54,6515];[39,11044];[61,11809];[60,12942];[53,6065];[62,3275];[51,3499];[35,10306];[9,8179];[41,4684];[43,4115];[56,3266];[11,3464];[50,4397];[57,22911]",64=t30lib-ai.png;36=t02lib-ai.png;14=t15lib-real.jpg;55=t21lib-ai.png;38=t05lib-ai.png;42=t09lib-ai.png;29=t29lib-real.jpg;47=t13lib-ai.png;45=t11lib-ai.png;2=t04lib-real.jpg;48=t14lib-ai.png;54=t20lib-ai.png;39=t06lib-ai.png;61=t27lib-ai.png;60=t26lib-ai.png;53=t19lib-ai.png;62=t28lib-ai.png;51=t17lib-ai.png;35=t01lib-ai.png;9=t03lib-real.jpg;41=t08lib-ai.png;43=t10lib-ai.png;56=t22lib-ai.png;11=t12lib-real.jpg;50=t16lib-ai.png;57=t23lib-ai.png,/newsfeed/condition/
,62a0b34cbcc5987a8fa73c39,4,0,0,0,,"what the hell is on the flag lmao fake, on Post t29lib-real.jpg (PostID 29), on Day 1
le floating sign, on Post t27lib-ai.png (PostID 61), on Day 1
what's going on with those buildings wew, on Post t03lib-real.jpg (PostID 9), on Day 1
I don't know if I've seen a single real image all day, on Post t16lib-real.jpg (PostID 15), on Day 1
",,,,,,220613,"[t30lib-real.jpg,20987];[t02lib-real.jpg,26881];[t15lib-real.jpg,11284];[t21lib-real.jpg,12757];[t05lib-ai.png,12495];[t09lib-real.jpg,12301];[t29lib-real.jpg,21036];[t13lib-ai.png,30020];[t11lib-real.jpg,15204];[t04lib-real.jpg,12732];[t14lib-real.jpg,12700];[t20lib-real.jpg,17692];[t06lib-real.jpg,20471];[t27lib-ai.png,22990];[t26lib-real.jpg,10505];[t28lib-real.jpg,3928];[t17lib-real.jpg,6906];[t01lib-real.jpg,2639];[t03lib-real.jpg,19166];[t22lib-real.jpg,4384];[t12lib-real.jpg,2672];[t16lib-real.jpg,24435];[t23lib-real.jpg,23779];[t08lib-real.jpg,15722]","[31,20987];[1,26881];[14,11284];[20,12757];[38,12495];[7,12301];[29,21036];[47,30020];[10,15204];[2,12732];[13,12700];[19,17692];[4,20471];[61,22990];[25,10505];[27,3928];[16,6906];[0,2639];[9,19166];[21,4384];[11,2672];[15,24435];[22,23779];[6,15722]",31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;38=t05lib-ai.png;7=t09lib-real.jpg;29=t29lib-real.jpg;47=t13lib-ai.png;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;19=t20lib-real.jpg;4=t06lib-real.jpg;61=t27lib-ai.png;25=t26lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;21=t22lib-real.jpg;11=t12lib-real.jpg;15=t16lib-real.jpg;22=t23lib-real.jpg;6=t08lib-real.jpg,/newsfeed/condition/
,6a0e014adf12f4a567890be1,2,21,0,0,,"Hoping this war comes to a conclusion soon <3, on Post t30lib-real.jpg (PostID 31), on Day 1
The data is there. When are we going to insist on programs that will help our communities?, on Post t03lib-real.jpg (PostID 9), on Day 1
","t30lib-real.jpg,t02lib-real.jpg,t15lib-real.jpg,t21lib-real.jpg,t05lib-ai.png,t09lib-real.jpg,t29lib-real.jpg,t13lib-ai.png,t11lib-real.jpg,t04lib-real.jpg,t14lib-real.jpg,t27lib-ai.png,t19lib-real.jpg,t28lib-real.jpg,t17lib-real.jpg,t01lib-real.jpg,t03lib-real.jpg,t08lib-real.jpg,t22lib-real.jpg,t12lib-real.jpg,t16lib-real.jpg","31,1,14,20,38,7,29,47,10,2,13,61,18,27,16,0,9,6,21,11,15",,,,164737,"[t30lib-real.jpg,15836];[t02lib-real.jpg,4831];[t02lib-real.jpg,0];[t15lib-real.jpg,5366];[t21lib-real.jpg,3400];[t05lib-ai.png,5167];[t09lib-real.jpg,9800];[t29lib-real.jpg,7284];[t13lib-ai.png,4380];[t11lib-real.jpg,3298];[t04lib-real.jpg,3682];[t14lib-real.jpg,3649];[t20lib-real.jpg,4785];[t06lib-real.jpg,5011];[t27lib-ai.png,4450];[t26lib-real.jpg,12534];[t19lib-real.jpg,0];[t28lib-real.jpg,0];[t17lib-real.jpg,5817];[t01lib-real.jpg,1517];[t03lib-real.jpg,3550];[t03lib-real.jpg,0];[t08lib-real.jpg,22149];[t10lib-real.jpg,4600];[t22lib-real.jpg,2533];[t22lib-real.jpg,0];[t12lib-real.jpg,3383];[t16lib-real.jpg,2332];[t23lib-real.jpg,4639]","[31,15836];[1,4831];[1,0];[14,5366];[20,3400];[38,5167];[7,9800];[29,7284];[47,4380];[10,3298];[2,3682];[13,3649];[19,4785];[4,5011];[61,4450];[25,12534];[18,0];[27,0];[16,5817];[0,1517];[9,3550];[9,0];[6,22149];[8,4600];[21,2533];[21,0];[11,3383];[15,2332];[22,4639]",31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;38=t05lib-ai.png;7=t09lib-real.jpg;29=t29lib-real.jpg;47=t13lib-ai.png;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;19=t20lib-real.jpg;4=t06lib-real.jpg;61=t27lib-ai.png;25=t26lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;8=t10lib-real.jpg;21=t22lib-real.jpg;11=t12lib-real.jpg;15=t16lib-real.jpg;22=t23lib-real.jpg,/newsfeed/condition/
,69ac4a8252f08f66b05aa859,1,8,0,0,,"Correct!, on Post t01lib-real.jpg (PostID 0), on Day 1
","t02lib-real.jpg,t05lib-ai.png,t09lib-real.jpg,t11lib-real.jpg,t28lib-real.jpg,t17lib-real.jpg,t01lib-real.jpg,t22lib-real.jpg","1,38,7,10,27,16,0,21",,,,152923,"[t30lib-real.jpg,8360];[t02lib-real.jpg,11633];[t15lib-real.jpg,4717];[t21lib-real.jpg,5018];[t05lib-ai.png,9743];[t09lib-real.jpg,9549];[t29lib-real.jpg,5250];[t13lib-ai.png,3818];[t11lib-real.jpg,6367];[t04lib-real.jpg,4033];[t14lib-real.jpg,3066];[t20lib-real.jpg,3999];[t06lib-real.jpg,12117];[t27lib-ai.png,5467];[t26lib-real.jpg,4999];[t19lib-real.jpg,3917];[t28lib-real.jpg,5866];[t17lib-real.jpg,3973];[t01lib-real.jpg,27550];[t03lib-real.jpg,26962];[t08lib-real.jpg,2761];[t10lib-real.jpg,10250];[t22lib-real.jpg,6116];[t12lib-real.jpg,2333];[t16lib-real.jpg,3001];[t23lib-real.jpg,3756]","[31,8360];[1,11633];[14,4717];[20,5018];[38,9743];[7,9549];[29,5250];[47,3818];[10,6367];[2,4033];[13,3066];[19,3999];[4,12117];[61,5467];[25,4999];[18,3917];[27,5866];[16,3973];[0,27550];[9,26962];[6,2761];[8,10250];[21,6116];[11,2333];[15,3001];[22,3756]",31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;38=t05lib-ai.png;7=t09lib-real.jpg;29=t29lib-real.jpg;47=t13lib-ai.png;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;19=t20lib-real.jpg;4=t06lib-real.jpg;61=t27lib-ai.png;25=t26lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;8=t10lib-real.jpg;21=t22lib-real.jpg;11=t12lib-real.jpg;15=t16lib-real.jpg;22=t23lib-real.jpg,/newsfeed/condition/
,69f29977c0d5270a64ffc6af,0,3,0,0,,,"t05lib-ai.png,t04lib-real.jpg,t22lib-ai.png","38,2,56",,,,175931,"[t30lib-ai.png,16922];[t02lib-ai.png,11799];[t15lib-real.jpg,10168];[t21lib-ai.png,7782];[t05lib-ai.png,12716];[t09lib-ai.png,8849];[t29lib-real.jpg,3468];[t13lib-ai.png,5215];[t11lib-ai.png,5118];[t04lib-real.jpg,8782];[t14lib-ai.png,4484];[t20lib-ai.png,3066];[t06lib-ai.png,3234];[t27lib-ai.png,10700];[t26lib-ai.png,3216];[t19lib-ai.png,8315];[t28lib-ai.png,1834];[t17lib-ai.png,1667];[t01lib-ai.png,11266];[t03lib-real.jpg,3066];[t08lib-ai.png,1850];[t10lib-ai.png,10651];[t22lib-ai.png,7817];[t12lib-real.jpg,3781];[t16lib-ai.png,2401];[t23lib-ai.png,6440]","[64,16922];[36,11799];[14,10168];[55,7782];[38,12716];[42,8849];[29,3468];[47,5215];[45,5118];[2,8782];[48,4484];[54,3066];[39,3234];[61,10700];[60,3216];[53,8315];[62,1834];[51,1667];[35,11266];[9,3066];[41,1850];[43,10651];[56,7817];[11,3781];[50,2401];[57,6440]",64=t30lib-ai.png;36=t02lib-ai.png;14=t15lib-real.jpg;55=t21lib-ai.png;38=t05lib-ai.png;42=t09lib-ai.png;29=t29lib-real.jpg;47=t13lib-ai.png;45=t11lib-ai.png;2=t04lib-real.jpg;48=t14lib-ai.png;54=t20lib-ai.png;39=t06lib-ai.png;61=t27lib-ai.png;60=t26lib-ai.png;53=t19lib-ai.png;62=t28lib-ai.png;51=t17lib-ai.png;35=t01lib-ai.png;9=t03lib-real.jpg;41=t08lib-ai.png;43=t10lib-ai.png;56=t22lib-ai.png;11=t12lib-real.jpg;50=t16lib-ai.png;57=t23lib-ai.png,/newsfeed/condition/
,6a0c523116b7b96a11558725,2,11,0,0,,"It's sad people can't see this., on Post t02lib-real.jpg (PostID 1), on Day 1
Tariffs are a tax on almost everything at this point, including groceries., on Post t21lib-real.jpg (PostID 20), on Day 1
","t02lib-real.jpg,t15lib-real.jpg,t21lib-real.jpg,t09lib-real.jpg,t13lib-ai.png,t14lib-real.jpg,t19lib-real.jpg,t03lib-real.jpg,t08lib-real.jpg,t12lib-real.jpg,t16lib-ai.png","1,14,20,7,47,13,18,9,6,11,50",,,,166807,"[t30lib-ai.png,23448];[t02lib-real.jpg,15625];[t15lib-real.jpg,6292];[t21lib-real.jpg,19054];[t05lib-ai.png,3000];[t09lib-real.jpg,7957];[t29lib-real.jpg,2971];[t13lib-ai.png,12403];[t11lib-ai.png,9388];[t04lib-real.jpg,1974];[t14lib-real.jpg,5064];[t20lib-ai.png,3617];[t06lib-real.jpg,6359];[t27lib-ai.png,3091];[t26lib-real.jpg,5146];[t19lib-real.jpg,2195];[t28lib-real.jpg,3063];[t17lib-real.jpg,6110];[t03lib-real.jpg,5381];[t08lib-real.jpg,3667];[t10lib-ai.png,19571];[t22lib-ai.png,2458];[t12lib-real.jpg,0];[t12lib-real.jpg,3445];[t16lib-ai.png,3681];[t23lib-real.jpg,3166]","[64,23448];[1,15625];[14,6292];[20,19054];[38,3000];[7,7957];[29,2971];[47,12403];[45,9388];[2,1974];[13,5064];[54,3617];[4,6359];[61,3091];[25,5146];[18,2195];[27,3063];[16,6110];[9,5381];[6,3667];[43,19571];[56,2458];[11,0];[11,3445];[50,3681];[22,3166]",64=t30lib-ai.png;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;38=t05lib-ai.png;7=t09lib-real.jpg;29=t29lib-real.jpg;47=t13lib-ai.png;45=t11lib-ai.png;2=t04lib-real.jpg;13=t14lib-real.jpg;54=t20lib-ai.png;4=t06lib-real.jpg;61=t27lib-ai.png;25=t26lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;43=t10lib-ai.png;56=t22lib-ai.png;11=t12lib-real.jpg;50=t16lib-ai.png;22=t23lib-real.jpg,/newsfeed/condition/
,69435b9238a58074a61a75df,1,11,2,0,,"Hey come on, he's an expert on everything health from being addicted to heroin., on Post t13lib-real.jpg (PostID 12), on Day 1
","t30lib-real.jpg,t02lib-real.jpg,t15lib-real.jpg,t21lib-real.jpg,t05lib-real.jpg,t09lib-real.jpg,t13lib-real.jpg,t11lib-real.jpg,t04lib-real.jpg,t19lib-real.jpg,t03lib-real.jpg","31,1,14,20,3,7,12,10,2,18,9","t30lib-real.jpg,t15lib-real.jpg","31,14",,492956,"[t30lib-real.jpg,38152];[t02lib-real.jpg,11448];[t15lib-real.jpg,20383];[t21lib-real.jpg,10904];[t05lib-real.jpg,20333];[t09lib-real.jpg,58647];[t29lib-real.jpg,11898];[t13lib-real.jpg,55849];[t11lib-real.jpg,34300];[t04lib-real.jpg,8031];[t14lib-real.jpg,29433];[t20lib-real.jpg,26399];[t06lib-real.jpg,8034];[t27lib-real.jpg,8432];[t26lib-real.jpg,13066];[t19lib-real.jpg,6989];[t28lib-real.jpg,4283];[t17lib-real.jpg,7566];[t01lib-real.jpg,12183];[t03lib-real.jpg,9134];[t08lib-real.jpg,34731];[t10lib-real.jpg,4233];[t22lib-real.jpg,2644];[t23lib-real.jpg,8331]","[31,38152];[1,11448];[14,20383];[20,10904];[3,20333];[7,58647];[29,11898];[12,55849];[10,34300];[2,8031];[13,29433];[19,26399];[4,8034];[26,8432];[25,13066];[18,6989];[27,4283];[16,7566];[0,12183];[9,9134];[6,34731];[8,4233];[21,2644];[22,8331]",31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;3=t05lib-real.jpg;7=t09lib-real.jpg;29=t29lib-real.jpg;12=t13lib-real.jpg;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;19=t20lib-real.jpg;4=t06lib-real.jpg;26=t27lib-real.jpg;25=t26lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;8=t10lib-real.jpg;21=t22lib-real.jpg;22=t23lib-real.jpg,/newsfeed/condition/
,69df70c90a77463cbcc1c833,2,15,0,0,,"Stop the tariffs!, on Post t21lib-real.jpg (PostID 20), on Day 1
Biden was not a good president!, on Post t09lib-real.jpg (PostID 7), on Day 1
","t30lib-real.jpg,t02lib-real.jpg,t15lib-real.jpg,t21lib-real.jpg,t05lib-real.jpg,t29lib-real.jpg,t04lib-real.jpg,t14lib-real.jpg,t28lib-real.jpg,t01lib-real.jpg,t03lib-real.jpg,t08lib-real.jpg,t22lib-real.jpg,t16lib-real.jpg,t23lib-real.jpg","31,1,14,20,3,29,2,13,27,0,9,6,21,15,22",,,,191570,"[t30lib-real.jpg,10080];[t02lib-real.jpg,4701];[t15lib-real.jpg,7299];[t21lib-real.jpg,17800];[t05lib-real.jpg,17782];[t09lib-real.jpg,16650];[t29lib-real.jpg,5833];[t13lib-real.jpg,12433];[t11lib-real.jpg,12549];[t04lib-real.jpg,4099];[t14lib-real.jpg,7330];[t20lib-real.jpg,7914];[t06lib-real.jpg,15212];[t27lib-real.jpg,11084];[t26lib-real.jpg,8317];[t19lib-real.jpg,3585];[t28lib-real.jpg,3869];[t17lib-real.jpg,3698];[t01lib-real.jpg,3752];[t03lib-real.jpg,3269];[t08lib-real.jpg,6232];[t10lib-real.jpg,11298];[t22lib-real.jpg,11267];[t12lib-real.jpg,3884];[t16lib-real.jpg,3402];[t23lib-real.jpg,6116]","[31,10080];[1,4701];[14,7299];[20,17800];[3,17782];[7,16650];[29,5833];[12,12433];[10,12549];[2,4099];[13,7330];[19,7914];[4,15212];[26,11084];[25,8317];[18,3585];[27,3869];[16,3698];[0,3752];[9,3269];[6,6232];[8,11298];[21,11267];[11,3884];[15,3402];[22,6116]",31=t30lib-real.jpg;1=t02lib-real.jpg;14=t15lib-real.jpg;20=t21lib-real.jpg;3=t05lib-real.jpg;7=t09lib-real.jpg;29=t29lib-real.jpg;12=t13lib-real.jpg;10=t11lib-real.jpg;2=t04lib-real.jpg;13=t14lib-real.jpg;19=t20lib-real.jpg;4=t06lib-real.jpg;26=t27lib-real.jpg;25=t26lib-real.jpg;18=t19lib-real.jpg;27=t28lib-real.jpg;16=t17lib-real.jpg;0=t01lib-real.jpg;9=t03lib-real.jpg;6=t08lib-real.jpg;8=t10lib-real.jpg;21=t22lib-real.jpg;11=t12lib-real.jpg;15=t16lib-real.jpg;22=t23lib-real.jpg,/newsfeed/condition/
,6a08e7d9d575b610de744bcc,1,0,0,0,,"test, on Post t28con-real.jpg (PostID 27), on Day 1
",,,,,,154371,"[t30con-ai.png,5188];[t21con-real.jpg,2299];[t05con-ai.png,1582];[t09con-real.jpg,1931];[t14con-real.jpg,2299];[t20con-ai.png,1849];[t26con-real.jpg,1767];[t28con-real.jpg,0];[t17con-real.jpg,11925];[t23con-real.jpg,4645]","[64,5188];[20,2299];[31,1582];[7,1931];[13,2299];[47,1849];[25,1767];[27,0];[16,11925];[22,4645]",64=t30con-ai.png;20=t21con-real.jpg;31=t05con-ai.png;7=t09con-real.jpg;13=t14con-real.jpg;47=t20con-ai.png;25=t26con-real.jpg;27=t28con-real.jpg;16=t17con-real.jpg;22=t23con-real.jpg,/newsfeed/condition/
,6a17230d60e2a318a8073ab6,2,6,1,0,,"Louder, on Post t05lib-ai.png (PostID 38), on Day 1
Yes so important., on Post t23lib-ai.png (PostID 57), on Day 1
","t21lib-ai.png,t05lib-ai.png,t29lib-real.jpg,t04lib-real.jpg,t20lib-ai.png,t23lib-ai.png","55,38,29,2,54,57",t09lib-ai.png,42,,375070,"[t30lib-ai.png,4001];[t02lib-ai.png,0];[t02lib-ai.png,4320];[t15lib-real.jpg,4649];[t21lib-ai.png,2582];[t05lib-ai.png,5772];[t09lib-ai.png,2233];[t29lib-real.jpg,2469];[t13lib-ai.png,3245];[t04lib-real.jpg,0];[t20lib-ai.png,6506];[t06lib-ai.png,2101];[t27lib-ai.png,2067];[t26lib-ai.png,3046];[t19lib-ai.png,2601];[t28lib-ai.png,3258];[t01lib-ai.png,9169];[t03lib-real.jpg,2201];[t08lib-ai.png,1600];[t10lib-ai.png,6086];[t12lib-real.jpg,2265];[t16lib-ai.png,1980];[t23lib-ai.png,84518]","[64,4001];[36,0];[36,4320];[14,4649];[55,2582];[38,5772];[42,2233];[29,2469];[47,3245];[2,0];[54,6506];[39,2101];[61,2067];[60,3046];[53,2601];[62,3258];[35,9169];[9,2201];[41,1600];[43,6086];[11,2265];[50,1980];[57,84518]",64=t30lib-ai.png;36=t02lib-ai.png;14=t15lib-real.jpg;55=t21lib-ai.png;38=t05lib-ai.png;42=t09lib-ai.png;29=t29lib-real.jpg;47=t13lib-ai.png;2=t04lib-real.jpg;54=t20lib-ai.png;39=t06lib-ai.png;61=t27lib-ai.png;60=t26lib-ai.png;53=t19lib-ai.png;62=t28lib-ai.png;35=t01lib-ai.png;9=t03lib-real.jpg;41=t08lib-ai.png;43=t10lib-ai.png;11=t12lib-real.jpg;50=t16lib-ai.png;57=t23lib-ai.png,/newsfeed/condition/
,69fafbc395647f49123655b2,0,2,0,0,,,"t02con-real.jpg,t04con-real.jpg","1,2",,,,308118,"[t30con-real.jpg,5790];[t02con-real.jpg,9148];[t15con-real.jpg,8949];[t21con-real.jpg,21483];[t05con-real.jpg,15600];[t09con-real.jpg,6449];[t29con-real.jpg,3267];[t13con-real.jpg,8781];[t11con-real.jpg,19849];[t04con-real.jpg,90996];[t14con-real.jpg,3316];[t20con-real.jpg,15638];[t06con-real.jpg,7949];[t27con-real.jpg,7700];[t26con-real.jpg,57864]","[64,5790];[1,9148];[14,8949];[20,21483];[3,15600];[7,6449];[63,3267];[12,8781];[10,19849];[2,90996];[13,3316];[19,15638];[4,7949];[26,7700];[25,57864]",64=t30con-real.jpg;1=t02con-real.jpg;14=t15con-real.jpg;20=t21con-real.jpg;3=t05con-real.jpg;7=t09con-real.jpg;63=t29con-real.jpg;12=t13con-real.jpg;10=t11con-real.jpg;2=t04con-real.jpg;13=t14con-real.jpg;19=t20con-real.jpg;4=t06con-real.jpg;26=t27con-real.jpg;25=t26con-real.jpg,/newsfeed/condition/
,65fc9f54bf0a6174674f0851,3,4,1,0,,"They hurt consumers!, on Post t21con-real.jpg (PostID 20), on Day 1
Vaccinations should never be pressed on anyone, on Post t13con-ai.png (PostID 40), on Day 1
And is!, on Post t12con-real.jpg (PostID 11), on Day 1
","t02con-real.jpg,t15con-real.jpg,t06con-real.jpg,t12con-real.jpg","1,14,4,11",t12con-real.jpg,11,,196780,"[t30con-ai.png,21263];[t02con-real.jpg,8694];[t15con-real.jpg,10985];[t21con-real.jpg,20567];[t05con-ai.png,8250];[t09con-real.jpg,5735];[t29con-real.jpg,2033];[t13con-ai.png,29199];[t11con-ai.png,4985];[t04con-real.jpg,3334];[t14con-real.jpg,2000];[t20con-ai.png,2318];[t06con-real.jpg,5032];[t27con-ai.png,6134];[t26con-real.jpg,1966];[t19con-real.jpg,3152];[t28con-real.jpg,1550];[t08con-real.jpg,3469];[t10con-ai.png,1568];[t22con-ai.png,2917];[t12con-real.jpg,24899];[t23con-real.jpg,2533]","[64,21263];[1,8694];[14,10985];[20,20567];[31,8250];[7,5735];[63,2033];[40,29199];[38,4985];[2,3334];[13,2000];[47,2318];[4,5032];[54,6134];[25,1966];[18,3152];[27,1550];[6,3469];[36,1568];[49,2917];[11,24899];[22,2533]",64=t30con-ai.png;1=t02con-real.jpg;14=t15con-real.jpg;20=t21con-real.jpg;31=t05con-ai.png;7=t09con-real.jpg;63=t29con-real.jpg;40=t13con-ai.png;38=t11con-ai.png;2=t04con-real.jpg;13=t14con-real.jpg;47=t20con-ai.png;4=t06con-real.jpg;54=t27con-ai.png;25=t26con-real.jpg;18=t19con-real.jpg;27=t28con-real.jpg;6=t08con-real.jpg;36=t10con-ai.png;49=t22con-ai.png;11=t12con-real.jpg;22=t23con-real.jpg,"/newsfeed/condition/,/newsfeed/condition/"
